VASP_mp-1185260.vasp,-4.560616005
VASP_mp-976023.vasp,-2.371280495
VASP_mp-1060962.vasp,-3.173023475
VASP_mp-1184015.vasp,-5.062445773
VASP_mp-1185026.vasp,-1.519141953
VASP_mp-985471.vasp,-3.508290873
VASP_mp-1096195.vasp,-3.2934457
VASP_mp-1061298.vasp,-4.703149645
VASP_mp-23303.vasp,-3.00261899
VASP_mp-1185917.vasp,-4.801574298
VASP_mp-984720.vasp,-3.38867953
VASP_mp-1187240.vasp,-1.995659168
VASP_mp-1093675.vasp,-2.365850965
VASP_mp-27418.vasp,-4.349596068
VASP_mp-999136.vasp,-5.989809235
VASP_mp-570259.vasp,-3.589273333
VASP_mp-1225210.vasp,-7.778086205
VASP_mp-978928.vasp,-3.356287283
VASP_mp-634105.vasp,-2.45144848
VASP_mp-1222608.vasp,-3.798667213
VASP_mp-1224222.vasp,-3.779192563
VASP_mp-24724.vasp,-4.4666974
VASP_mp-1181781.vasp,-5.249462583
VASP_mp-1186640.vasp,-4.64758561
VASP_mp-1184853.vasp,-2.992206505
VASP_mp-1009483.vasp,-5.793525995
VASP_mp-974458.vasp,-9.353441075
VASP_mp-864789.vasp,-2.095534353
VASP_mp-1096661.vasp,-6.129607695
VASP_mp-948.vasp,-2.286717455
VASP_mp-865303.vasp,-7.01775634
VASP_mp-34932.vasp,-5.2882537
VASP_mp-1066523.vasp,-10.47768754
VASP_mp-676673.vasp,-3.829470588
VASP_mp-961712.vasp,-6.74459794
VASP_mp-13496.vasp,-7.46174438
VASP_mp-1093632.vasp,-2.606686728
VASP_mp-1183868.vasp,-6.451965393
VASP_mp-1216270.vasp,-7.134880078
VASP_mp-1184875.vasp,-2.272326525
VASP_mp-984796.vasp,-5.690099758
VASP_mp-861657.vasp,-3.26406749
VASP_mp-1184494.vasp,-5.184962765
VASP_mp-1186562.vasp,-3.184854575
VASP_mp-1096465.vasp,-0.70492063
VASP_mp-2894.vasp,-5.204149117
VASP_mp-867762.vasp,-3.903813783
VASP_mp-1359.vasp,-9.9880241
VASP_mp-1186513.vasp,-5.817960575
VASP_mp-1097523.vasp,-1.430992495
VASP_mp-16495.vasp,-7.611306128
VASP_mp-1184768.vasp,-7.66672428
VASP_mp-1093664.vasp,-1.353087873
VASP_mp-1057787.vasp,-2.641465315
VASP_mp-974708.vasp,-3.752783745
VASP_mp-1093650.vasp,-3.711422103
VASP_mp-1093768.vasp,-5.170406588
VASP_mp-1184428.vasp,-6.258411323
VASP_mp-1100436.vasp,-3.156198337
VASP_mp-542583.vasp,-8.41745684
VASP_mp-1245754.vasp,-6.036553817
VASP_mp-1097262.vasp,-2.193232183
VASP_mp-11492.vasp,-5.332675338
VASP_mp-864762.vasp,-1.645154678
VASP_mp-672233.vasp,-8.314247218
VASP_mp-1222304.vasp,-3.64082636
VASP_mp-1185325.vasp,-2.729567538
VASP_mp-980392.vasp,-3.22846331
VASP_mp-981390.vasp,-2.847771345
VASP_mp-1184272.vasp,-6.871528773
VASP_mp-4990.vasp,-7.248317843
VASP_mp-1187558.vasp,-6.248729693
VASP_mp-1002573.vasp,-6.958958233
VASP_mp-961700.vasp,-6.63549914
VASP_mp-862981.vasp,-3.473320673
VASP_mp-1226720.vasp,-2.80955675
VASP_mvc-11235.vasp,-4.75646821
VASP_mp-1225016.vasp,-7.65703787
VASP_mp-2616.vasp,-10.69115152
VASP_mp-865890.vasp,-2.363918413
VASP_mp-862888.vasp,-2.513646373
VASP_mp-16497.vasp,-4.795248615
VASP_mp-632413.vasp,-4.083549327
VASP_mp-568059.vasp,-4.911151515
VASP_mp-1217416.vasp,-7.475145065
VASP_mp-866297.vasp,-4.961661268
VASP_mp-867122.vasp,-4.58187022
VASP_mp-1219097.vasp,-5.45736897
VASP_mp-20360.vasp,-5.665617738
VASP_mp-1224903.vasp,-5.752882258
VASP_mp-1183978.vasp,-3.076626748
VASP_mp-1221364.vasp,-5.318929015
VASP_mp-973933.vasp,-6.458630693
VASP_mp-961677.vasp,-6.975098097
VASP_mp-865026.vasp,-8.613387255
VASP_mp-1065753.vasp,-7.167414685
VASP_mp-1093707.vasp,-6.024639885
VASP_mp-1219920.vasp,-4.275627245
VASP_mp-1008689.vasp,-6.7294882
VASP_mp-1221543.vasp,-4.87926114
VASP_mp-979073.vasp,-3.48142299
VASP_mp-30452.vasp,-5.321800103
VASP_mp-1223695.vasp,-3.457426645
VASP_mp-862691.vasp,-6.159895898
VASP_mp-27.vasp,-4.89320686
VASP_mp-862972.vasp,-3.873371773
VASP_mp-631523.vasp,-8.939333963
VASP_mp-1183893.vasp,-6.302655298
VASP_mp-1039147.vasp,-1.76545147
VASP_mp-1187706.vasp,-3.890913348
VASP_mp-1064814.vasp,-2.827167825
VASP_mp-1222270.vasp,-1.737076235
VASP_mp-1066100.vasp,-4.81483106
VASP_mp-975892.vasp,-3.20469098
VASP_mp-865761.vasp,-6.42423961
VASP_mp-510400.vasp,-8.13571004
VASP_mp-867270.vasp,-5.74907293
VASP_mp-1183492.vasp,-3.56919823
VASP_mp-1185139.vasp,-2.15723283
VASP_mp-754671.vasp,-8.59511374
VASP_mp-1217284.vasp,-10.19587973
VASP_mp-867795.vasp,-9.48609608
VASP_mp-1183902.vasp,-7.619583643
VASP_mp-88.vasp,-4.540980345
VASP_mp-1187795.vasp,-6.50181672
VASP_mp-1097471.vasp,-5.954726568
VASP_mp-862686.vasp,-4.815075328
VASP_mp-867821.vasp,-9.681158573
VASP_mp-1224335.vasp,-3.46752804
VASP_mp-1094181.vasp,-5.5790142
VASP_mp-974943.vasp,-10.1880098
VASP_mp-1216424.vasp,-6.63797433
VASP_mp-1184916.vasp,-2.393668083
VASP_mp-2621.vasp,-3.955088265
VASP_mp-19225.vasp,-5.954914855
VASP_mp-1186947.vasp,-7.64239236
VASP_mp-972542.vasp,-3.899366228
VASP_mp-1097311.vasp,-4.746080988
VASP_mp-1097607.vasp,-1.639596388
VASP_mp-1186049.vasp,-2.665288383
VASP_mp-1185537.vasp,-2.036486653
VASP_mp-1098156.vasp,-2.404312645
VASP_mp-865334.vasp,-6.833535745
VASP_mp-12771.vasp,-2.999862615
VASP_mp-1096042.vasp,-3.999167208
VASP_mp-961684.vasp,-3.810589597
VASP_mp-972861.vasp,-6.42980128
VASP_mp-1700.vasp,-7.42371869
VASP_mp-973466.vasp,-3.012705465
VASP_mp-863725.vasp,-6.092189523
VASP_mp-1097630.vasp,-6.963601135
VASP_mp-1220712.vasp,-5.40007729
VASP_mp-1073728.vasp,-3.484966425
VASP_mp-631322.vasp,-4.271867493
VASP_mp-973896.vasp,-3.968874705
VASP_mp-1008931.vasp,-5.06800116
VASP_mp-1186618.vasp,-3.22804888
VASP_mp-1184477.vasp,-2.980139393
VASP_mp-1187355.vasp,-2.847907473
VASP_mp-867191.vasp,-3.43097935
VASP_mp-1096670.vasp,-3.369830855
VASP_mp-1095889.vasp,-6.704307348
VASP_mp-1216313.vasp,-7.262033535
VASP_mp-12359.vasp,-3.316300285
VASP_mp-1185367.vasp,-1.403050745
VASP_mp-1101653.vasp,-6.749564703
VASP_mp-30591.vasp,-3.186994125
VASP_mp-1096455.vasp,-3.53856928
VASP_mp-999484.vasp,-6.76598896
VASP_mp-1009541.vasp,-2.636010707
VASP_mp-865971.vasp,-3.131600625
VASP_mp-1211945.vasp,-2.40666358
VASP_mp-861507.vasp,-7.914172693
VASP_mp-1096643.vasp,-1.912441305
VASP_mp-1095942.vasp,-0.54507072
VASP_mp-2210.vasp,-6.257165855
VASP_mp-1184380.vasp,-3.575554793
VASP_mp-972478.vasp,-2.801105115
VASP_mp-1216558.vasp,-2.303829945
VASP_mp-862713.vasp,-6.940571363
VASP_mp-1352.vasp,-10.18263021
VASP_mp-865897.vasp,-2.86980268
VASP_mp-1187417.vasp,-8.318881555
VASP_mp-865247.vasp,-7.428135283
VASP_mp-1187632.vasp,-2.366703683
VASP_mp-1223932.vasp,-1.919604325
VASP_mp-323.vasp,-6.57182821
VASP_mp-89.vasp,-9.11173319
VASP_mp-1095983.vasp,-5.82834136
VASP_mvc-14047.vasp,-6.29873146
VASP_mp-867871.vasp,-2.435881435
VASP_mp-1912.vasp,-1.956249145
VASP_mp-1181998.vasp,-2.37211907
VASP_mp-961723.vasp,-3.599684743
VASP_mp-1186111.vasp,-2.922805835
VASP_mp-865968.vasp,-3.987912778
VASP_mp-25467.vasp,-7.46101634
VASP_mp-1007991.vasp,-5.526478843
VASP_mp-21188.vasp,-6.027397755
VASP_mp-862882.vasp,-4.08249285
VASP_mp-1216526.vasp,-3.765592045
VASP_mp-1094183.vasp,-3.555723645
VASP_mp-1184971.vasp,-2.895767925
VASP_mp-11576.vasp,-2.377604335
VASP_mp-1008528.vasp,-6.068542408
VASP_mp-1095846.vasp,-1.18591161
VASP_mp-986.vasp,-3.707093685
VASP_mp-1185343.vasp,-4.65425202
VASP_mp-1178133.vasp,-6.572666088
VASP_mp-1225746.vasp,-4.289612093
VASP_mp-865013.vasp,-5.359660798
VASP_mp-865781.vasp,-2.717225453
VASP_mp-1097178.vasp,-5.854113165
VASP_mp-999047.vasp,-7.873100788
VASP_mp-1097196.vasp,-1.844088405
VASP_mp-1058315.vasp,-2.64136629
VASP_mp-1094857.vasp,-1.83902632
VASP_mp-1039454.vasp,-1.688019223
VASP_mp-861900.vasp,-3.236239303
VASP_mp-1255847.vasp,-2.934255855
VASP_mp-1080274.vasp,-5.852012903
VASP_mp-981212.vasp,-2.547796807
VASP_mp-10149.vasp,-3.330248335
VASP_mp-1185156.vasp,-5.5940942
VASP_mp-1096258.vasp,-6.88816749
VASP_mp-865426.vasp,-3.292028185
VASP_mp-1221939.vasp,-5.128709183
VASP_mp-1225267.vasp,-4.298766833
VASP_mp-1185542.vasp,-0.96513633
VASP_mp-1100404.vasp,-7.697165867
VASP_mp-972752.vasp,-4.696682515
VASP_mp-1223787.vasp,-2.648569718
VASP_mp-1096106.vasp,-0.611195665
VASP_mp-1097509.vasp,-1.72127241
VASP_mp-982664.vasp,-1.385222145
VASP_mp-866187.vasp,-7.097360838
VASP_mp-20258.vasp,-3.52075206
VASP_mp-1066791.vasp,-5.22855419
VASP_mp-1187474.vasp,-6.238523233
VASP_mp-1216695.vasp,-5.429730207
VASP_mp-1186425.vasp,-3.653049035
VASP_mp-1183427.vasp,-3.810810035
VASP_mp-864660.vasp,-6.507048455
VASP_mp-1227309.vasp,-7.516583653
VASP_mp-862836.vasp,-4.390496935
VASP_mp-568273.vasp,-2.91563334
VASP_mp-1219182.vasp,-4.946288865
VASP_mp-1225516.vasp,-5.15116111
VASP_mp-1094528.vasp,-6.559964558
VASP_mp-1224285.vasp,-10.85675481
VASP_mp-1093806.vasp,-5.869524865
VASP_mp-1183994.vasp,-1.277690938
VASP_mp-570998.vasp,-3.54548713
VASP_mp-752549.vasp,-4.019258643
VASP_mp-8001.vasp,-6.618438155
VASP_mp-7988.vasp,-3.205153607
VASP_mp-1064554.vasp,-5.718809043
VASP_mp-865659.vasp,-6.346262455
VASP_mp-1097464.vasp,-1.31672965
VASP_mp-1187042.vasp,-7.161232053
VASP_mp-1093819.vasp,-1.082017735
VASP_mp-1217970.vasp,-4.600886813
VASP_mp-865253.vasp,-4.953200953
VASP_mp-1222294.vasp,-5.437219223
VASP_mp-1187123.vasp,-3.024545995
VASP_mp-568705.vasp,-5.634213225
VASP_mp-865917.vasp,-5.284905015
VASP_mp-1187212.vasp,-12.04574937
VASP_mp-1018276.vasp,-4.88898007
VASP_mp-1021431.vasp,-2.927943493
VASP_mp-973254.vasp,-2.988117345
VASP_mp-1096753.vasp,-1.092592003
VASP_mp-1097104.vasp,-2.412561348
VASP_mp-1097269.vasp,-5.180966403
VASP_mp-1183590.vasp,-4.534667655
VASP_mp-20519.vasp,-3.273113555
VASP_mp-973498.vasp,-2.747871808
VASP_mp-862543.vasp,-6.997778013
VASP_mp-1223837.vasp,-4.019811113
VASP_mp-1094244.vasp,-2.14549609
VASP_mp-1224993.vasp,-6.797854028
VASP_mp-1097534.vasp,-5.253008308
VASP_mp-1216767.vasp,-9.723663228
VASP_mp-238.vasp,-6.479227805
VASP_mp-1096651.vasp,-0.67561892
VASP_mp-1183330.vasp,-1.837053988
VASP_mp-1187876.vasp,-6.64888211
VASP_mp-974310.vasp,-2.943979053
VASP_mp-1093652.vasp,-1.709236005
VASP_mp-30760.vasp,-2.650859083
VASP_mp-11693.vasp,-4.96261061
VASP_mp-631418.vasp,-6.346308688
VASP_mp-1183438.vasp,-2.589451973
VASP_mp-1183709.vasp,-8.504245095
VASP_mp-980905.vasp,-3.002322828
VASP_mp-1064647.vasp,-3.33428311
VASP_mp-1017987.vasp,-9.989261865
VASP_mp-1009490.vasp,-4.932501675
VASP_mp-1224780.vasp,-7.561839555
VASP_mp-1187738.vasp,-7.978121358
VASP_mp-20122.vasp,-5.40216771
VASP_mp-1206592.vasp,-5.315284555
VASP_mp-1221122.vasp,-4.008106943
VASP_mp-979988.vasp,-3.886338445
VASP_mp-1219713.vasp,-5.621985078
VASP_mp-1183545.vasp,-4.454166005
VASP_mp-1183311.vasp,-3.984457605
VASP_mp-1226007.vasp,-7.913649155
VASP_mp-10782.vasp,-4.867776055
VASP_mp-1094725.vasp,-3.248564753
VASP_mp-1002222.vasp,-4.113120515
VASP_mp-10883.vasp,-7.06382391
VASP_mp-1185217.vasp,-6.031184258
VASP_mp-11520.vasp,-6.263493267
VASP_mp-1096378.vasp,-0.753374923
VASP_mp-867820.vasp,-4.821987138
VASP_mp-1226295.vasp,-3.940790843
VASP_mp-1094270.vasp,-1.55204966
VASP_mp-1185385.vasp,-2.98207683
VASP_mp-1183252.vasp,-7.964878545
VASP_mp-1183825.vasp,-5.444824583
VASP_mp-1187765.vasp,-6.80708143
VASP_mp-1186448.vasp,-3.731663628
VASP_mp-10184.vasp,-4.61822586
VASP_mp-2449.vasp,-8.474876143
VASP_mp-973936.vasp,-3.368047153
VASP_mp-1100413.vasp,-6.29929894
VASP_mp-9370.vasp,-5.252162688
VASP_mp-1229007.vasp,-3.464248108
VASP_mp-1095933.vasp,-3.043718235
VASP_mp-1185510.vasp,-6.481202495
VASP_mp-1093613.vasp,-2.08201692
VASP_mp-1096624.vasp,-2.84209765
VASP_mp-865522.vasp,-4.087006633
VASP_mp-27215.vasp,-4.481329383
VASP_mp-861594.vasp,-3.480584503
VASP_mp-1183682.vasp,-8.186938318
VASP_mp-1184371.vasp,-5.756310943
VASP_mp-1009583.vasp,-5.782705835
VASP_mp-863742.vasp,-6.843474148
VASP_mp-1224966.vasp,-5.663846335
VASP_mp-13178.vasp,-7.329752613
VASP_mp-1185506.vasp,-3.217035613
VASP_mp-1095762.vasp,-4.924399303
VASP_mp-1186026.vasp,-8.68816956
VASP_mp-1184134.vasp,-5.498427443
VASP_mp-16522.vasp,-4.83985405
VASP_mp-972993.vasp,-3.940358933
VASP_mp-983409.vasp,-7.347384773
VASP_mp-978542.vasp,-4.041045823
VASP_mp-1096255.vasp,-3.91243399
VASP_mp-22868.vasp,-5.419841473
VASP_mp-1093907.vasp,-4.05503846
VASP_mp-1096169.vasp,-1.363948788
VASP_mp-1093971.vasp,-0.398515903
VASP_mp-1097135.vasp,-0.91403102
VASP_mp-715923.vasp,-9.081828258
VASP_mp-1187522.vasp,-2.315895483
VASP_mp-1184822.vasp,-8.373055475
VASP_mp-978984.vasp,-5.59733868
VASP_mp-542065.vasp,-2.536046623
VASP_mp-1184699.vasp,-6.027372925
VASP_mp-974638.vasp,-3.184425763
VASP_mp-866033.vasp,-5.61791923
VASP_mp-1023937.vasp,-7.89080777
VASP_mp-1093544.vasp,-6.767134313
VASP_mp-972607.vasp,-4.533238335
VASP_mp-1097265.vasp,-3.927420885
VASP_mp-866080.vasp,-4.25112244
VASP_mp-1185562.vasp,-2.021800535
VASP_mp-1096210.vasp,-2.277494998
VASP_mp-1219710.vasp,-3.653633535
VASP_mp-568917.vasp,-3.594654043
VASP_mp-975814.vasp,-8.149911003
VASP_mp-1187195.vasp,-10.74361151
VASP_mp-1097620.vasp,-5.724544068
VASP_mp-862874.vasp,-2.312055998
VASP_mp-1096745.vasp,-4.50297492
VASP_mp-1184505.vasp,-8.749198023
VASP_mp-866031.vasp,-6.8162882
VASP_mp-1187119.vasp,-1.387776505
VASP_mp-561891.vasp,-3.921619478
VASP_mp-1185177.vasp,-1.701175823
VASP_mp-1184592.vasp,-9.921413543
VASP_mp-867139.vasp,-5.358018215
VASP_mp-567724.vasp,-7.06578704
VASP_mp-862944.vasp,-5.858026475
VASP_mp-1093899.vasp,-3.847604943
VASP_mp-20889.vasp,-6.894826287
VASP_mp-22923.vasp,-5.019521118
VASP_mp-865280.vasp,-7.959662655
VASP_mp-1185252.vasp,-11.45343414
VASP_mp-1001784.vasp,-5.905940115
VASP_mp-861656.vasp,-9.050452
VASP_mp-1183316.vasp,-3.251379243
VASP_mp-865119.vasp,-1.995419908
VASP_mp-865099.vasp,-2.05789122
VASP_mp-1217906.vasp,-11.35510546
VASP_mp-1179336.vasp,-4.099443018
VASP_mp-865369.vasp,-6.402005115
VASP_mp-1097333.vasp,-3.34138912
VASP_mp-19850.vasp,-7.129976558
VASP_mp-7245.vasp,-5.31613132
VASP_mp-1238819.vasp,-6.249488647
VASP_mp-631455.vasp,-5.009464428
VASP_mp-1095973.vasp,-2.348953708
VASP_mp-1187354.vasp,-4.824730325
VASP_mp-1094358.vasp,-2.872578475
VASP_mp-28246.vasp,-3.048071663
VASP_mp-1225992.vasp,-8.61931576
VASP_mp-1006057.vasp,-4.198106813
VASP_mp-866224.vasp,-5.41660948
VASP_mp-1018138.vasp,-4.47716845
VASP_mp-1067833.vasp,-2.34826076
VASP_mp-1096351.vasp,-6.503277778
VASP_mp-1086.vasp,-11.10650732
VASP_mp-1039305.vasp,-2.803438155
VASP_mp-1185616.vasp,-8.557512893
VASP_mp-867874.vasp,-8.155224728
VASP_mp-1415.vasp,-4.742531175
VASP_mp-979014.vasp,-3.394070185
VASP_mp-1186631.vasp,-3.858630103
VASP_mp-1183665.vasp,-1.500218168
VASP_mp-865660.vasp,-3.724145733
VASP_mp-19946.vasp,-4.460268528
VASP_mp-1065.vasp,-5.78761422
VASP_mp-1215700.vasp,-7.49519751
VASP_mp-22873.vasp,-5.20669255
VASP_mp-1228804.vasp,-7.451369523
VASP_mp-1039074.vasp,-2.716437595
VASP_mp-1095966.vasp,-2.249475165
VASP_mp-972237.vasp,-7.908521198
VASP_mp-973265.vasp,-1.942375623
VASP_mp-639774.vasp,-1.25804219
VASP_mp-974617.vasp,-1.36164396
VASP_mp-1187439.vasp,-5.304566535
VASP_mp-961650.vasp,-5.698222223
VASP_mp-867218.vasp,-2.297760283
VASP_mp-1216691.vasp,-9.44552648
VASP_mp-1183883.vasp,-7.448149418
VASP_mp-865924.vasp,-4.7675513
VASP_mp-11947.vasp,-3.022461753
VASP_mp-1039230.vasp,-1.81867624
VASP_mp-2509.vasp,-7.990886953
VASP_mp-1184549.vasp,-5.93857607
VASP_mp-975272.vasp,-0.18799946
VASP_mp-13035.vasp,-9.28926626
VASP_mp-1039189.vasp,-4.641942853
VASP_mp-1221525.vasp,-10.31997155
VASP_mp-1096000.vasp,-6.74354386
VASP_mp-1221701.vasp,-7.104446755
VASP_mp-9383.vasp,-8.440397013
VASP_mp-1095911.vasp,-2.435033805
VASP_mp-10751.vasp,-4.40153361
VASP_mp-861971.vasp,-5.103785248
VASP_mp-1185087.vasp,-2.51367685
VASP_mp-58.vasp,-1.03447604
VASP_mp-84.vasp,-3.803576605
VASP_mp-1184068.vasp,-4.723142733
VASP_mp-37514.vasp,-5.543145208
VASP_mp-1180489.vasp,-3.95970864
VASP_mp-11420.vasp,-5.338825238
VASP_mp-1221704.vasp,-7.004747603
VASP_mp-1097615.vasp,-0.281885115
VASP_mp-1185334.vasp,-2.417890875
VASP_mp-4573.vasp,-3.395521638
VASP_mp-865545.vasp,-5.139236663
VASP_mp-867262.vasp,-9.415020545
VASP_mp-1007900.vasp,-5.10831983
VASP_mp-1057017.vasp,-2.827194195
VASP_mp-1187639.vasp,-6.289619353
VASP_mp-1215308.vasp,-6.308614565
VASP_mp-1095781.vasp,-0.733922425
VASP_mp-865524.vasp,-5.666867403
VASP_mp-1217008.vasp,-6.030077035
VASP_mp-1009581.vasp,-5.957346627
VASP_mp-1186339.vasp,-3.714689095
VASP_mp-982015.vasp,-3.211722285
VASP_mp-864668.vasp,-4.44279056
VASP_mp-1097095.vasp,-1.295439595
VASP_mp-134.vasp,-3.72792951
VASP_mp-1941.vasp,-4.551908045
VASP_mp-1065711.vasp,-2.039110615
VASP_mp-804.vasp,-6.07999028
VASP_mp-976082.vasp,-8.5279794
VASP_mp-16366.vasp,-3.636372987
VASP_mp-38011.vasp,-3.632334427
VASP_mp-4026.vasp,-5.634545615
VASP_mp-13141.vasp,-1.41703261
VASP_mp-570863.vasp,-7.325758005
VASP_mp-1183573.vasp,-1.63481053
VASP_mp-1186916.vasp,-7.24737802
VASP_mp-866096.vasp,-6.600008203
VASP_mp-1097297.vasp,-5.624121993
VASP_mp-1184211.vasp,-7.511656373
VASP_mp-972777.vasp,-8.314071723
VASP_mp-971744.vasp,-5.4972819
VASP_mp-1002209.vasp,-9.860287505
VASP_mp-2017.vasp,-6.02580853
VASP_mp-1186761.vasp,-11.56841115
VASP_mp-961697.vasp,-5.36242827
VASP_mp-8566.vasp,-2.712384613
VASP_mp-1795.vasp,-6.492245533
VASP_mp-1095727.vasp,-5.50777645
VASP_mp-10197.vasp,-9.018843675
VASP_mp-861616.vasp,-6.475944125
VASP_mp-2469.vasp,-3.072528425
VASP_mp-1186382.vasp,-7.350464688
VASP_mp-979038.vasp,-6.694451443
VASP_mp-1097287.vasp,-1.723670963
VASP_mp-1187033.vasp,-6.80241827
VASP_mp-35308.vasp,-6.74344225
VASP_mp-1183454.vasp,-2.741165668
VASP_mp-866106.vasp,-2.48272067
VASP_mp-1185527.vasp,-9.67389108
VASP_mp-8188.vasp,-7.056248693
VASP_mp-10755.vasp,-7.098904643
VASP_mp-865283.vasp,-6.316467795
VASP_mp-1096589.vasp,-5.27338797
VASP_mp-1185218.vasp,-4.44191222
VASP_mp-30820.vasp,-4.18111043
VASP_mp-34023.vasp,-4.227922143
VASP_mp-1095996.vasp,-5.505202688
VASP_mp-4552.vasp,-3.97361509
VASP_mp-1221542.vasp,-7.49491727
VASP_mp-866107.vasp,-6.160175695
VASP_mp-1094790.vasp,-1.441970105
VASP_mp-1096428.vasp,-5.91461888
VASP_mp-8175.vasp,-4.331096745
VASP_mp-978497.vasp,-4.31879108
VASP_mp-11882.vasp,-2.796255908
VASP_mp-1094281.vasp,-1.63300786
VASP_mp-1095748.vasp,-0.1483945
VASP_mp-2323.vasp,-3.860307535
VASP_mp-1187610.vasp,-2.297285853
VASP_mp-47.vasp,-9.068273515
VASP_mp-998899.vasp,-8.641951075
VASP_mp-1186550.vasp,-3.414177213
VASP_mp-1186623.vasp,-2.89730455
VASP_mp-2117.vasp,-8.116271805
VASP_mp-1096601.vasp,-3.890421265
VASP_mp-863673.vasp,-4.996242095
VASP_mp-631529.vasp,-2.508774873
VASP_mp-1096020.vasp,-1.556487768
VASP_mp-20.vasp,-3.65423923
VASP_mp-865801.vasp,-8.871260643
VASP_mp-1096375.vasp,-5.327090148
VASP_mp-1184584.vasp,-3.48507816
VASP_mp-1186566.vasp,-3.759382248
VASP_mp-1093790.vasp,-3.417005508
VASP_mp-1009694.vasp,-9.29777483
VASP_mp-1183041.vasp,-6.20895999
VASP_mp-1183961.vasp,-2.163587745
VASP_mp-981385.vasp,-6.507213778
VASP_mp-13132.vasp,-7.336974095
VASP_mp-12062.vasp,-4.860133973
VASP_mp-1215440.vasp,-3.879138393
VASP_mp-1008642.vasp,-9.356089493
VASP_mp-571454.vasp,-5.408454713
VASP_mp-22541.vasp,-6.08932023
VASP_mp-1018103.vasp,-5.592359
VASP_mp-961683.vasp,-3.365670547
VASP_mp-1093723.vasp,-1.366868593
VASP_mp-1006068.vasp,-5.324263163
VASP_mp-10890.vasp,-3.361929415
VASP_mp-631308.vasp,-4.386673813
VASP_mp-1223793.vasp,-3.576664748
VASP_mp-1187911.vasp,-4.682971985
VASP_mp-608.vasp,-7.46532727
VASP_mp-30362.vasp,-7.052742163
VASP_mp-16313.vasp,-6.142937517
VASP_mp-19872.vasp,-5.32999244
VASP_mp-1186896.vasp,-4.244664613
VASP_mp-974432.vasp,-9.688557305
